小区名称,所在市,具体位置,房屋总价,户型,占地,单价,朝向,楼层,装修,网址
 中信·国安府, 西城 , 宣武门 ,6999万, 4室2厅4卫 ,420平米, 166643元/平米 ,南北,低层,简装修,https://esf.fang.com/chushou/3_482654315.html
 亦庄金茂悦, 大兴 , 亦庄 ,1200万, 3室2厅2卫 ,162.46平米, 73864元/平米 ,南北,高层,精装修,https://esf.fang.com/chushou/3_482653605.html
 棕榈泉国际公寓, 朝阳 , 朝阳公园 ,1818万, 3室2厅2卫 ,181平米, 100442元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_482653602.html
 山水文园五期, 朝阳 , 十里河 ,1890万, 暂无 ,231.67平米, 81582元/平米 ,南,中层,精装修,https://esf.fang.com/chushou/3_482652595.html
 枣园小区, 大兴 , 枣园 ,240万, 3室2厅2卫 ,85.15平米, 28186元/平米 ,南北,中层,简装修,https://esf.fang.com/chushou/3_482354899.html
 彩虹新城, 大兴 , 枣园 ,223万, 1室1厅1卫 ,60.58平米, 36811元/平米 ,西北,低层,精装修,https://esf.fang.com/chushou/3_482354958.html
 厂桥胡同, 西城 , 地安门 ,238万, 暂无 ,13平米, 183077元/平米 ,南, 底层 ,毛坯,https://esf.fang.com/chushou/3_482652188.html
 辛勤胡同, 西城 , 德胜门 ,280万, 1室1厅1卫 ,18平米, 155556元/平米 ,南, 底层 ,简装修,https://esf.fang.com/chushou/3_482652124.html
 光泽胡同, 西城 , 德胜门 ,799万, 3室2厅2卫 ,64.19平米, 124474元/平米 ,东西南北, 底层 ,精装修,https://esf.fang.com/chushou/3_482651932.html
 民康胡同小区, 西城 , 阜成门 ,245万, 1室1厅1卫 ,13.6平米, 180147元/平米 ,南, 底层 ,简装修,https://esf.fang.com/chushou/3_482651569.html
 浉城百丽, 大兴 , 亦庄 ,910万, 3室1厅2卫 ,153.26平米, 59376元/平米 ,南北, 底层 ,精装修,https://esf.fang.com/chushou/3_482392490.html
 天恒水岸壹号别墅, 房山 , 良乡 ,749万, 5室4厅4卫 ,246平米, 30447元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_482651289.html
 兆丰园, 丰台 , 青塔 ,569万, 3室2厅2卫 ,124.33平米, 45765元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_482651132.html
 名都园别墅, 顺义 , 中央别墅区 ,1460万, 4室3厅3卫 ,192.76平米, 75742元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_482561570.html
 远大园六区, 海淀 , 世纪城 ,1880万, 4室2厅2卫 ,203平米, 92611元/平米 ,西南,高层,精装修,https://esf.fang.com/chushou/3_482315047.html
 远大园六区, 海淀 , 世纪城 ,1880万, 4室2厅2卫 ,203平米, 92611元/平米 ,西南,高层,精装修,https://esf.fang.com/chushou/3_482371236.html
 远大园六区, 海淀 , 世纪城 ,1880万, 4室2厅2卫 ,203平米, 92611元/平米 ,西南,高层,精装修,https://esf.fang.com/chushou/3_481311002.html
 恒大丽宫, 顺义 , 中央别墅区 ,7499万, 6室3厅8卫 ,1011平米, 74174元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_482649646.html
 恒大丽宫, 顺义 , 中央别墅区 ,10900万, 5室3厅7卫 ,1057.49平米, 103074元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_482649563.html
 紫金长安, 海淀 , 五棵松 ,1350万, 2室2厅1卫 ,98.97平米, 136405元/平米 ,东西,低层,精装修,https://esf.fang.com/chushou/3_482637190.html
 香江花园, 朝阳 , 来广营 ,2980万, 5室3厅4卫 ,266.26平米, 111921元/平米 ,北, 底层 ,精装修,https://esf.fang.com/chushou/10_482648921.html
 东方普罗旺斯, 昌平 , 北七家 ,1060万, 7室2厅3卫 ,125.48平米, 84476元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_482648437.html
 京润水上花园别墅, 朝阳 , 燕莎 ,4500万, 暂无 ,327平米, 137615元/平米 ,南,顶层,精装修,https://esf.fang.com/chushou/10_482640486.html
 朝阳·中建星光里, 朝阳 , 十八里店 ,518万, 2室2厅1卫 ,77平米, 67273元/平米 ,南北, 底层 ,简装修,https://esf.fang.com/chushou/3_482647592.html
 朝阳·中建星光里, 朝阳 , 十八里店 ,999万, 4室2厅2卫 ,128平米, 78047元/平米 ,南北, 底层 ,简装修,https://esf.fang.com/chushou/3_482647591.html
 北京壹号院, 朝阳 , 朝阳公园 ,4200万, 暂无 ,247.37平米, 169786元/平米 ,南,低层,简装修,https://esf.fang.com/chushou/3_481090049.html
 北京壹号院, 朝阳 , 朝阳公园 ,4200万, 暂无 ,247.37平米, 169786元/平米 ,南,低层,简装修,https://esf.fang.com/chushou/3_482539281.html
 招商玺, 大兴 , 亦庄 ,1796万, 4室2厅3卫 ,228平米, 78772元/平米 ,南北, 底层 ,简装修,https://esf.fang.com/chushou/3_482647052.html
 中建璞园, 朝阳 , 中央别墅区 ,668.9万, 3室2厅2卫 ,99.7平米, 67091元/平米 ,南北, 底层 ,精装修,https://esf.fang.com/chushou/3_482646557.html
 北京润府, 大兴 , 次渠 ,899万, 4室2厅3卫 ,157平米, 57261元/平米 ,南北,低层,简装修,https://esf.fang.com/chushou/3_482646408.html
 丽苑太和, 东城 , 王府井 ,2888万, 3室2厅2卫 ,240平米, 120333元/平米 ,南北,顶层,豪华装修,https://esf.fang.com/chushou/3_482645888.html
 中信·国安府, 西城 , 宣武门 ,3000万, 4室3厅3卫 ,210平米, 142857元/平米 ,西南,高层,简装修,https://esf.fang.com/chushou/3_482645720.html
 英特公寓, 朝阳 , 西坝河 ,1450万, 4室1厅3卫 ,235.84平米, 61482元/平米 ,东南,高层,精装修,https://esf.fang.com/chushou/3_482538776.html
 凤凰城三期, 朝阳 , 三元桥 ,1920万, 3室2厅2卫 ,194.15平米, 98893元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_482645397.html
 远中悦莱, 海淀 , 中关村 ,888万, 2室1厅1卫 ,95.31平米, 93170元/平米 ,南,高层,精装修,https://esf.fang.com/chushou/3_482644841.html
 万城华府别墅, 海淀 , 万柳 ,9050万, 5室3厅4卫 ,395平米, 229114元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_482442791.html
 万城华府海园, 海淀 , 万柳 ,8950万, 5室3厅4卫 ,395平米, 226582元/平米 ,南北,高层,精装修,https://esf.fang.com/chushou/3_482474598.html
 中海学府里, 石景山 , 鲁谷 ,569万, 3室2厅1卫 ,89平米, 63933元/平米 ,南北, 底层 ,简装修,https://esf.fang.com/chushou/3_482644201.html
 西山艺境, 门头沟 , 大峪 ,548万, 3室2厅1卫 ,141.25平米, 38796元/平米 ,南北,高层,精装修,https://esf.fang.com/chushou/3_482644199.html
 首体家属院, 海淀 , 蓟门桥 ,1375万, 3室2厅2卫 ,128.35平米, 107129元/平米 ,南北,高层,豪华装修,https://esf.fang.com/chushou/3_482644015.html
 北影小区, 海淀 , 马甸 ,1218万, 4室1厅2卫 ,133.25平米, 91407元/平米 ,南北,高层,精装修,https://esf.fang.com/chushou/3_482643933.html
 罗庄西里, 海淀 , 知春路 ,838万, 2室1厅1卫 ,80.9平米, 103585元/平米 ,东南,高层,精装修,https://esf.fang.com/chushou/3_482643893.html
 裘马都, 朝阳 , 太阳宫 ,3300万, 4室2厅4卫 ,366平米, 90164元/平米 ,南北,高层,精装修,https://esf.fang.com/chushou/3_482641399.html
 缦云ONE, 通州 , 北关 ,2255万, 5室2厅5卫 ,341平米, 66129元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_482643498.html
 缦云ONE, 通州 , 北关 ,1000万, 3室1厅1卫 ,213平米, 46948元/平米 ,南北,低层,简装修,https://esf.fang.com/chushou/3_482643461.html
 碧兴园, 海淀 , 知春路 ,1550万, 3室2厅2卫 ,157.37平米, 98494元/平米 ,东南,中层,精装修,https://esf.fang.com/chushou/3_482643486.html
 锦秋知春, 海淀 , 知春路 ,1586万, 2室2厅2卫 ,134.68平米, 117761元/平米 ,南,低层,精装修,https://esf.fang.com/chushou/3_482643142.html
 通用时代国际公寓, 朝阳 , 建国门 ,2350万, 4室2厅2卫 ,348平米, 67529元/平米 ,南北,高层,精装修,https://esf.fang.com/chushou/3_480552656.html
 宏嘉丽园, 海淀 , 知春路 ,2260万, 5室2厅2卫 ,235.9平米, 95803元/平米 ,南北,高层,简装修,https://esf.fang.com/chushou/3_482642855.html
 宏嘉丽园, 海淀 , 知春路 ,2120万, 4室1厅2卫 ,192.51平米, 110124元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_482642851.html
 宏嘉丽园, 海淀 , 知春路 ,950万, 2室1厅1卫 ,95.71平米, 99258元/平米 ,东,中层,精装修,https://esf.fang.com/chushou/3_482642847.html
 御汤山, 昌平 , 小汤山 ,1350万, 8室3厅6卫 ,455.27平米, 29653元/平米 ,南, 底层 ,毛坯,https://esf.fang.com/chushou/10_482640352.html
 海淀南路31号院, 海淀 , 中关村 ,1550万, 4室2厅2卫 ,149平米, 104027元/平米 ,南北, 底层 ,中装修,https://esf.fang.com/chushou/3_482642594.html
 银河湾(朝阳), 朝阳 , 大山子 ,1575万, 3室2厅3卫 ,214.85平米, 73307元/平米 ,南北,顶层,精装修,https://esf.fang.com/chushou/3_481937150.html
 兴都苑, 大兴 , 西红门 ,455万, 3室2厅1卫 ,146.25平米, 31111元/平米 ,南北,中层,简装修,https://esf.fang.com/chushou/3_482639737.html
 和记黄埔御翠尚府, 朝阳 , 朝青 ,1080万, 3室2厅2卫 ,140平米, 77143元/平米 ,南北, 底层 ,简装修,https://esf.fang.com/chushou/3_482608420.html
 京投发展·北熙区, 朝阳 , 金盏 ,608.9万, 2室2厅1卫 ,82.9平米, 73450元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_482641514.html
 青云上府, 朝阳 , 中央别墅区 ,877.3万, 5室2厅2卫 ,167.9平米, 52251元/平米 ,南北,低层,毛坯,https://esf.fang.com/chushou/3_482641503.html
 裘马都, 朝阳 , 太阳宫 ,2250万, 4室2厅2卫 ,222平米, 101351元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_482641406.html
 玖瀛府, 昌平 , 南邵 ,705.9万, 4室2厅3卫 ,207.9平米, 33954元/平米 ,东, 底层 ,精装修,https://esf.fang.com/chushou/10_482641269.html
 UHN国际村, 朝阳 , 西坝河 ,1580万, 3室2厅2卫 ,155平米, 101935元/平米 ,南北,低层,豪华装修,https://esf.fang.com/chushou/3_482641225.html
 昆泰国际公寓, 朝阳 , 朝阳门 ,680万, 1室1厅1卫 ,104.9平米, 64824元/平米 ,南,低层,精装修,https://esf.fang.com/chushou/3_480991782.html
 太阳公元, 朝阳 , 太阳宫 ,3100万, 4室2厅2卫 ,221.95平米, 139671元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_482640973.html
 中建璞园, 朝阳 , 中央别墅区 ,678.9万, 3室2厅2卫 ,99.8平米, 68026元/平米 ,南北, 底层 ,精装修,https://esf.fang.com/chushou/3_482640910.html
 北京国贤府, 昌平 , 北七家 ,650万, 4室2厅2卫 ,125平米, 52000元/平米 ,南,中层,精装修,https://esf.fang.com/chushou/3_482640805.html
 保利垄上, 昌平 , 小汤山 ,2300万, 6室4厅6卫 ,695平米, 33094元/平米 ,南, 底层 ,毛坯,https://esf.fang.com/chushou/10_482640470.html
 京基鹭府, 昌平 , 北七家 ,1730万, 5室2厅4卫 ,412.71平米, 41918元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_480674284.html
 京基鹭府, 昌平 , 北七家 ,1730万, 5室2厅4卫 ,412.71平米, 41918元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_474136399.html
 湖光玖里, 顺义 , 后沙峪 ,1650万, 4室2厅2卫 ,367平米, 44959元/平米 ,南北, 底层 ,毛坯,https://esf.fang.com/chushou/3_482639606.html
 格拉斯小镇, 通州 , 通州其它 ,2388万, 4室5厅4卫 ,452平米, 52832元/平米 ,南, 底层 ,简装修,https://esf.fang.com/chushou/10_482639583.html
 澳林春天三期, 朝阳 , 奥林匹克公园 ,680万, 2室1厅1卫 ,83平米, 81928元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_482638695.html
 凤凰城一期, 朝阳 , 三元桥 ,1010万, 2室2厅2卫 ,129.72平米, 77860元/平米 ,东西,高层,精装修,https://esf.fang.com/chushou/3_482638671.html
 湾流汇, 昌平 , 小汤山 ,900万, 5室2厅3卫 ,307.16平米, 29301元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_477669960.html
 湾流汇, 昌平 , 小汤山 ,900万, 5室3厅3卫 ,307.16平米, 29301元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_473954268.html
 湾流汇, 昌平 , 小汤山 ,900万, 5室3厅3卫 ,307.16平米, 29301元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_475186843.html
 亦庄金茂悦, 大兴 , 亦庄 ,850万, 3室1厅1卫 ,132.64平米, 64083元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_482637531.html
 大苑海淀府, 海淀 , 田村 ,2697万, 3室2厅3卫 ,205平米, 131561元/平米 ,南北,顶层,豪华装修,https://esf.fang.com/chushou/3_482637454.html
 大苑海淀府, 海淀 , 田村 ,3299万, 4室2厅3卫 ,263平米, 125437元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_482637381.html
 双榆树西里, 海淀 , 双榆树 ,618万, 2室1厅1卫 ,59.49平米, 103883元/平米 ,西南,中层,简装修,https://esf.fang.com/chushou/3_482637471.html
 紫金长安, 海淀 , 五棵松 ,3380万, 4室2厅2卫 ,227.13平米, 148813元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_482637222.html
 紫金长安, 海淀 , 五棵松 ,990万, 1室1厅1卫 ,76.77平米, 128957元/平米 ,东,高层,简装修,https://esf.fang.com/chushou/3_482637185.html
 世纪城三期翠叠园, 海淀 , 世纪城 ,2560万, 4室2厅2卫 ,222平米, 115315元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_482339305.html
 世纪城三期翠叠园, 海淀 , 世纪城 ,2560万, 4室2厅2卫 ,222平米, 115315元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_480751599.html
 西山壹号院, 海淀 , 马连洼 ,4100万, 4室2厅4卫 ,384.59平米, 106607元/平米 ,南北,低层,豪华装修,https://esf.fang.com/chushou/3_482637069.html
 裕中西里, 西城 , 德胜门 ,650万, 1室1厅1卫 ,42.6平米, 152582元/平米 ,南,顶层,精装修,https://esf.fang.com/chushou/3_482636979.html
 马甸南村, 西城 , 德胜门 ,550万, 2室1厅1卫 ,59.5平米, 92437元/平米 ,南北, 地下 ,简装修,https://esf.fang.com/chushou/3_482636881.html
 吉第嘉园, 西城 , 德胜门 ,649万, 1室0厅1卫 ,42.64平米, 152205元/平米 ,东,高层,精装修,https://esf.fang.com/chushou/3_482636801.html
 太月园, 海淀 , 知春路 ,845万, 2室2厅1卫 ,93.8平米, 90085元/平米 ,南,中层,精装修,https://esf.fang.com/chushou/3_482610891.html
 紫金长安, 海淀 , 五棵松 ,990万, 1室1厅1卫 ,76.77平米, 128957元/平米 ,东,高层,简装修,https://esf.fang.com/chushou/3_482636573.html
 温哥华森林, 昌平 , 北七家 ,2350万, 7室3厅6卫 ,471.72平米, 49818元/平米 ,南, 底层 ,豪华装修,https://esf.fang.com/chushou/10_482635643.html
 温哥华森林, 昌平 , 北七家 ,3199万, 5室8厅7卫 ,662.36平米, 48297元/平米 ,南, 底层 ,毛坯,https://esf.fang.com/chushou/10_482635629.html
 温哥华森林, 昌平 , 北七家 ,1095万, 4室3厅4卫 ,229.75平米, 47661元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_482635592.html
 橘郡, 昌平 , 小汤山 ,1480万, 10室3厅4卫 ,241.47平米, 61291元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_482635582.html
 新风南里, 西城 , 德胜门 ,1450万, 3室2厅2卫 ,103.9平米, 139557元/平米 ,南北,高层,精装修,https://esf.fang.com/chushou/3_482635422.html
 新明胡同, 西城 , 德胜门 ,595万, 2室1厅2卫 ,98.03平米, 60696元/平米 ,东西, 地下 ,精装修,https://esf.fang.com/chushou/3_482635316.html
 燕西台, 海淀 , 西山 ,2900万, 4室1厅3卫 ,349.6平米, 82952元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_482559481.html
 誉天下, 顺义 , 中央别墅区 ,1300万, 4室2厅4卫 ,400平米, 32500元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_482624450.html
 东山墅, 朝阳 , 朝阳公园 ,7900万, 暂无 ,504平米, 156746元/平米 ,南,顶层,简装修,https://esf.fang.com/chushou/10_482623339.html
 兴创荣墅, 大兴 , 采育 ,1018万, 4室2厅5卫 ,360.59平米, 28232元/平米 ,南, 底层 ,中装修,https://esf.fang.com/chushou/10_482634449.html
 璞瑅润府, 顺义 , 顺义城 ,466万, 3室1厅2卫 ,136平米, 34265元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_482634332.html
 璞瑅润府, 顺义 , 顺义城 ,345万, 3室1厅2卫 ,105.36平米, 32745元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_482634320.html
 顺鑫·颐和天璟禧润住宅, 顺义 , 顺义其它 ,352.6万, 4室1厅2卫 ,140.69平米, 25062元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_482634206.html
 芍药居北里, 朝阳 , 芍药居 ,530万, 2室1厅1卫 ,67.2平米, 78869元/平米 ,南北,中层,简装修,https://esf.fang.com/chushou/3_482634188.html
 顺鑫·颐和天璟禧润住宅, 顺义 , 顺义其它 ,359.6万, 4室1厅2卫 ,140.96平米, 25511元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_482634177.html
 颐和金茂府, 海淀 , 西山 ,3800万, 暂无 ,247平米, 153846元/平米 ,南,中层,精装修,https://esf.fang.com/chushou/3_482623378.html
 顺鑫·颐和天璟禧润住宅, 顺义 , 顺义其它 ,349.9万, 4室1厅2卫 ,141.95平米, 24650元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_482634085.html
 和锦华宸, 顺义 , 马坡 ,799.9万, 4室1厅2卫 ,185.05平米, 43226元/平米 ,南北, 底层 ,简装修,https://esf.fang.com/chushou/3_482634035.html
 和锦华宸, 顺义 , 马坡 ,739万, 4室1厅3卫 ,285平米, 25930元/平米 ,南北, 底层 ,精装修,https://esf.fang.com/chushou/3_482633542.html
 中交远洋·那么小镇, 石景山 , 石景山其它 ,533万, 4室2厅2卫 ,118平米, 45169元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_482632845.html
 公园和御, 顺义 , 顺义城 ,407万, 3室1厅2卫 ,115.85平米, 35132元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_482631541.html
 中建·长安麓府, 门头沟 , 永定 ,530万, 4室2厅2卫 ,115平米, 46087元/平米 ,南北,中层,毛坯,https://esf.fang.com/chushou/3_482631516.html
 逸翠园, 朝阳 , 朝青 ,1250万, 3室2厅2卫 ,153平米, 81699元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_482306678.html
 西山相府, 门头沟 , 城子 ,550万, 3室2厅2卫 ,125.07平米, 43975元/平米 ,南北,中层,毛坯,https://esf.fang.com/chushou/3_482631448.html
 万泉新新家园, 海淀 , 万柳 ,2080万, 3室2厅2卫 ,136.83平米, 152013元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_482459157.html
 新安里小区, 大兴 , 黄村东 ,187万, 2室1厅1卫 ,69.9平米, 26753元/平米 ,南北,高层,精装修,https://esf.fang.com/chushou/3_482591167.html
 葛洲坝北京中国府, 丰台 , 玉泉营 ,2999万, 6室3厅6卫 ,380平米, 78921元/平米 ,南北,高层,简装修,https://esf.fang.com/chushou/3_482630659.html
 义和庄北里, 大兴 , 义和庄 ,179万, 2室1厅1卫 ,63.4平米, 28233元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_482591178.html
 新风南里, 西城 , 德胜门 ,1175万, 3室1厅1卫 ,86.7平米, 135525元/平米 ,东西,顶层,精装修,https://esf.fang.com/chushou/3_482630597.html
 懋源煜泽台, 丰台 , 七里庄 ,2266万, 5室2厅3卫 ,229平米, 98952元/平米 ,南北, 底层 ,简装修,https://esf.fang.com/chushou/3_482630447.html
 首开璞瑅, 丰台 , 方庄 ,2580万, 5室2厅4卫 ,268平米, 96269元/平米 ,南北, 底层 ,简装修,https://esf.fang.com/chushou/3_482630327.html
 红玺台, 朝阳 , 太阳宫 ,3600万, 暂无 ,365.87平米, 98396元/平米 ,南, 底层 ,简装修,https://esf.fang.com/chushou/3_482629333.html
 马甸南村, 西城 , 德胜门 ,1100万, 3室1厅1卫 ,79平米, 139241元/平米 ,南,中层,精装修,https://esf.fang.com/chushou/3_482629280.html
 曙光花园望山园, 海淀 , 曙光 ,1260万, 3室2厅2卫 ,133.34平米, 94495元/平米 ,东南,低层,精装修,https://esf.fang.com/chushou/3_482629115.html
 德隆家园, 西城 , 德胜门 ,1099万, 3室1厅1卫 ,84.68平米, 129783元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_482629062.html
 什坊街2号院, 西城 , 德胜门 ,1038万, 2室1厅1卫 ,83.2平米, 124760元/平米 ,西北,高层,简装修,https://esf.fang.com/chushou/3_482627393.html
 黄寺大街24号院, 西城 , 德胜门 ,1030万, 3室1厅1卫 ,73.3平米, 140518元/平米 ,东西, 底层 ,精装修,https://esf.fang.com/chushou/3_482627374.html
 逸翠园, 朝阳 , 朝青 ,1600万, 4室2厅3卫 ,215.95平米, 74091元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_475266476.html
 燕郊天洋城, 燕郊 , 燕郊 ,41万, 1室1厅1卫 ,33.75平米, 12148元/平米 ,南北,中层,中装修,https://esf.fang.com/chushou/3_467205904.html
 中铁诺德阅墅, 顺义 , 中央别墅区 ,990万, 4室2厅4卫 ,270平米, 36667元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_482627014.html
 纳帕溪谷, 昌平 , 小汤山 ,1290万, 5室3厅3卫 ,307平米, 42020元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_482626884.html
 中海京叁號院, 大兴 , 亦庄 ,1185万, 3室2厅2卫 ,167.8平米, 70620元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_482623331.html
 融科钧廷, 通州 , 马驹桥 ,540万, 3室2厅1卫 ,161.6平米, 33416元/平米 ,南北,中层,中装修,https://esf.fang.com/chushou/3_482626629.html
 紫金长安, 海淀 , 五棵松 ,1399万, 2室1厅1卫 ,110.02平米, 127159元/平米 ,东西,中层,精装修,https://esf.fang.com/chushou/3_482626576.html
 建邦顺颐府合院（别墅）, 顺义 , 后沙峪 ,910万, 4室2厅4卫 ,270平米, 33704元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_482626497.html
 水青庭, 顺义 , 后沙峪 ,999万, 4室3厅4卫 ,238.21平米, 41938元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_482626464.html
 阿凯笛亚庄园, 顺义 , 后沙峪 ,999万, 5室2厅4卫 ,304.25平米, 32835元/平米 ,南,顶层,简装修,https://esf.fang.com/chushou/10_482599156.html
 太阳公元, 朝阳 , 太阳宫 ,2950万, 4室2厅2卫 ,198.09平米, 148922元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_482626099.html
 建邦顺颐府合院（别墅）, 顺义 , 后沙峪 ,999万, 5室4厅5卫 ,278.39平米, 35885元/平米 ,东, 底层 ,精装修,https://esf.fang.com/chushou/10_482626200.html
 誉天下, 顺义 , 中央别墅区 ,1290万, 5室3厅4卫 ,400.57平米, 32204元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_482625936.html
 嘉浩国际商住别墅城, 顺义 , 中央别墅区 ,1940万, 4室3厅3卫 ,317.32平米, 61137元/平米 ,南,顶层,精装修,https://esf.fang.com/chushou/10_482625919.html
 嘉浩国际商住别墅城, 顺义 , 中央别墅区 ,2299万, 5室3厅3卫 ,258.24平米, 89026元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_482625898.html
 五路通北街小区, 西城 , 德胜门 ,998万, 3室1厅1卫 ,68.2平米, 146334元/平米 ,南北, 底层 ,简装修,https://esf.fang.com/chushou/3_482625795.html
 路劲御和府, 顺义 , 李桥 ,668万, 4室1厅2卫 ,128平米, 52188元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_482625735.html
 香山樾, 海淀 , 西山 ,2800万, 4室2厅3卫 ,231平米, 121212元/平米 ,南北, 底层 ,简装修,https://esf.fang.com/chushou/3_481425505.html
 印香山, 海淀 , 西山 ,2650万, 4室2厅3卫 ,221.67平米, 119547元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_481425801.html
 印香山, 海淀 , 西山 ,2612万, 4室2厅3卫 ,219.05平米, 119242元/平米 ,南北,高层,精装修,https://esf.fang.com/chushou/3_481425924.html
 花市枣苑, 东城 , 东花市 ,1500万, 3室2厅2卫 ,129.37平米, 115947元/平米 ,东南北,高层,精装修,https://esf.fang.com/chushou/3_482617190.html
 听涛雅苑, 大兴 , 亦庄 ,608万, 3室1厅2卫 ,163.45平米, 37198元/平米 ,东西,高层,简装修,https://esf.fang.com/chushou/3_482623330.html
 石榴·春和景明, 通州 , 潞苑南大街 ,1249万, 4室2厅3卫 ,180平米, 69389元/平米 ,南北, 底层 ,精装修,https://esf.fang.com/chushou/3_482172249.html
 圆明天颂, 海淀 , 圆明园 ,4200万, 5室2厅3卫 ,235平米, 178723元/平米 ,南,中层,豪华装修,https://esf.fang.com/chushou/3_482610316.html
 中海尚湖世家, 昌平 , 沙河 ,2300万, 7室3厅6卫 ,553.93平米, 41521元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_482609249.html
 雅居乐富春山居, 门头沟 , 永定 ,430万, 4室2厅2卫 ,143平米, 30070元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_473777562.html
 懋源璟岳, 丰台 , 玉泉营 ,5120万, 6室4厅6卫 ,550平米, 93091元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_482621539.html
 缦合·北京, 朝阳 , 燕莎 ,6850万, 4室3厅4卫 ,455.27平米, 150460元/平米 ,西南,低层,简装修,https://esf.fang.com/chushou/3_482621473.html
 缦合·北京, 朝阳 , 燕莎 ,13000万, 6室4厅6卫 ,900平米, 144444元/平米 ,南北, 底层 ,精装修,https://esf.fang.com/chushou/3_482621471.html
 首开璞瑅, 丰台 , 方庄 ,1988万, 4室2厅3卫 ,195平米, 101949元/平米 ,南北, 底层 ,简装修,https://esf.fang.com/chushou/3_482621469.html
 缦合·北京, 朝阳 , 燕莎 ,9900万, 6室4厅6卫 ,900平米, 110000元/平米 ,南北, 底层 ,简装修,https://esf.fang.com/chushou/3_482621158.html
 傲城天溪园, 朝阳 , 北苑 ,1998万, 3室2厅3卫 ,173.59平米, 115099元/平米 ,南北, 底层 ,精装修,https://esf.fang.com/chushou/3_479569691.html
 广渠金茂府北区, 朝阳 , 百子湾 ,3700万, 4室2厅3卫 ,290.14平米, 127525元/平米 ,西南北,顶层,豪华装修,https://esf.fang.com/chushou/3_482619013.html
 北京科技会展中心公寓, 海淀 , 皂君庙 ,1950万, 4室2厅3卫 ,223.18平米, 87373元/平米 ,东南,高层,豪华装修,https://esf.fang.com/chushou/3_482618902.html
 裘马都, 朝阳 , 太阳宫 ,955万, 2室2厅2卫 ,101平米, 94554元/平米 ,南,中层,精装修,https://esf.fang.com/chushou/3_482618690.html
