小区名称,所在市,具体位置,房屋总价,户型,占地,单价,朝向,楼层,装修,网址
 北秀向阳苑西区, 临平 , 崇贤 ,115万, 2室2厅1卫 ,83.06平米, 13845元/平米 ,南,低层,简装修,https://hz.esf.fang.com/chushou/3_265000525.html
 跑马场巷, 西湖 , 黄龙 ,450万, 3室1厅1卫 ,88.13平米, 51061元/平米 ,南,中层,简装修,https://hz.esf.fang.com/chushou/3_264856554.html
 朝晖四区, 拱墅 , 朝晖 ,183万, 2室1厅1卫 ,68.59平米, 26680元/平米 ,南,顶层,简装修,https://hz.esf.fang.com/chushou/3_264870051.html
 欣盛东方福邸, 拱墅 , 申花 ,390万, 1室2厅1卫 ,62.76平米, 62141元/平米 ,南北,高层,精装修,https://hz.esf.fang.com/chushou/3_264536736.html
 西溪悦城, 余杭 , 未来科技城 ,355万, 2室2厅1卫 ,81.57平米, 43521元/平米 ,南,高层,精装修,https://hz.esf.fang.com/chushou/3_264960910.html
 灯塔豪园, 拱墅 , 三塘 ,273万, 2室1厅1卫 ,65.14平米, 41910元/平米 ,南,高层,简装修,https://hz.esf.fang.com/chushou/3_264508516.html
 金沙居, 钱塘 , 下沙江滨 ,55万, 1室1厅1卫 ,45.9平米, 11983元/平米 ,南,中层,简装修,https://hz.esf.fang.com/chushou/3_264752520.html
 南都花园, 西湖 , 文新 ,298万, 2室2厅1卫 ,67.65平米, 44050元/平米 ,南,顶层,精装修,https://hz.esf.fang.com/chushou/3_264774160.html
 龙湖春江天玺, 萧山 , 开发区 ,525万, 4室2厅2卫 ,119.59平米, 43900元/平米 ,南北, 底层 ,精装修,https://hz.esf.fang.com/chushou/3_264146906.html
 未尚名府, 余杭 , 未来科技城 ,349万, 3室2厅2卫 ,89.59平米, 38955元/平米 ,南北,顶层,简装修,https://hz.esf.fang.com/chushou/3_264534155.html
 娑婆新村, 拱墅 , 塘河 ,213万, 3室1厅1卫 ,85.24平米, 24988元/平米 ,南,顶层,简装修,https://hz.esf.fang.com/chushou/3_264646050.html
 桂花城, 西湖 , 文新 ,950万, 3室2厅2卫 ,169.13平米, 56170元/平米 ,南,低层,简装修,https://hz.esf.fang.com/chushou/3_264967652.html
 凯旋路110号, 上城 , 采荷 ,255万, 2室2厅1卫 ,70.54平米, 36150元/平米 ,南,高层,精装修,https://hz.esf.fang.com/chushou/3_264969717.html
 云厦连园, 滨江 , 西兴 ,365万, 3室2厅1卫 ,87.09平米, 41911元/平米 ,南,顶层,精装修,https://hz.esf.fang.com/chushou/3_264820387.html
 三江花园, 萧山 , 闻堰 ,195万, 3室2厅2卫 ,128.6平米, 15163元/平米 ,南北,低层,精装修,https://hz.esf.fang.com/chushou/3_264843762.html
 世茂之西湖茂御居, 滨江 , 浦沿 ,90万, 1室0厅1卫 ,35.01平米, 25707元/平米 ,南北,顶层,精装修,https://hz.esf.fang.com/chushou/3_264951350.html
 伊萨卡国际城, 钱塘 , 下沙江滨 ,228万, 2室2厅1卫 ,86.16平米, 26462元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_263808260.html
 上塘宸章, 拱墅 , 康桥 ,430万, 3室2厅2卫 ,96.66平米, 44486元/平米 ,南,低层,毛坯,https://hz.esf.fang.com/chushou/3_264594542.html
 融创望海潮, 萧山 , 宁围 ,419万, 4室2厅2卫 ,130.4平米, 32132元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264779622.html
 星汇荣邸, 滨江 , 浦沿 ,295万, 3室2厅1卫 ,86.08平米, 34270元/平米 ,南北,高层,精装修,https://hz.esf.fang.com/chushou/3_264953639.html
 德信晓宸, 拱墅 , 万达 ,658万, 4室2厅2卫 ,127.85平米, 51467元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264658839.html
 紫金港湾, 西湖 , 三墩 ,350万, 3室2厅2卫 ,123.26平米, 28395元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264808003.html
 绿地旭辉城, 滨江 , 滨盛 ,718.88万, 暂无 ,137.75平米, 52187元/平米 ,南北,低层,精装修,https://hz.esf.fang.com/chushou/3_264945499.html
 铂金时代, 滨江 , 西兴 ,575万, 3室2厅2卫 ,127.37平米, 45144元/平米 ,南,中层,简装修,https://hz.esf.fang.com/chushou/3_264998509.html
 董家弄, 拱墅 , 塘河 ,95万, 1室1厅1卫 ,32.9平米, 28875元/平米 ,南,高层,简装修,https://hz.esf.fang.com/chushou/3_264646178.html
 逸城, 富阳 , 银湖 ,200万, 5室3厅3卫 ,219.18平米, 9125元/平米 ,南,低层,毛坯,https://hz.esf.fang.com/chushou/3_264798585.html
 龙湖天钜, 萧山 , 北干 ,475万, 4室2厅2卫 ,119.66平米, 39696元/平米 ,南北,中层,精装修,https://hz.esf.fang.com/chushou/3_265044280.html
 万科融信西雅图, 西湖 , 三墩 ,370万, 3室2厅2卫 ,89.43平米, 41373元/平米 ,南,高层,精装修,https://hz.esf.fang.com/chushou/3_264826522.html
 西房云溪香山, 西湖 , 转塘 ,254万, 4室2厅2卫 ,128.17平米, 19817元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_262903455.html
 香石公寓, 拱墅 , 三塘 ,500万, 3室2厅1卫 ,89.03平米, 56161元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264508533.html
 东方郡公寓, 滨江 , 西兴 ,428万, 2室2厅1卫 ,88.52平米, 48351元/平米 ,南北,中层,精装修,https://hz.esf.fang.com/chushou/3_264570848.html
 德欣城市嘉园, 拱墅 , 德胜 ,159万, 2室1厅1卫 ,52.55平米, 30257元/平米 ,南,高层,简装修,https://hz.esf.fang.com/chushou/3_264693133.html
 景芳五区, 上城 , 景芳 ,119万, 1室0厅1卫 ,34.78平米, 34215元/平米 ,南,顶层,简装修,https://hz.esf.fang.com/chushou/3_264872221.html
 万家名城, 余杭 , 良渚 ,359万, 3室2厅2卫 ,119.15平米, 30130元/平米 ,东,低层,精装修,https://hz.esf.fang.com/chushou/3_264952336.html
 建工新村, 西湖 , 学军 ,298万, 2室1厅2卫 ,60.21平米, 49493元/平米 ,南, 底层 ,简装修,https://hz.esf.fang.com/chushou/3_264856842.html
 未尚名府, 余杭 , 未来科技城 ,438万, 4室2厅2卫 ,128.22平米, 34160元/平米 ,南,低层,简装修,https://hz.esf.fang.com/chushou/3_264895235.html
 德胜东村, 拱墅 , 德胜 ,240万, 3室1厅2卫 ,80.09平米, 29966元/平米 ,南, 底层 ,简装修,https://hz.esf.fang.com/chushou/3_264974753.html
 康都紫轩, 上城 , 紫阳 ,1400万, 4室2厅2卫 ,180.32平米, 77640元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264636063.html
 潘水小区, 萧山 , 城厢 ,230万, 4室1厅3卫 ,109.68平米, 20970元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264937375.html
 龙湖天璞, 萧山 , 钱江世纪城 ,849万, 4室2厅2卫 ,113.74平米, 74644元/平米 ,南,高层,精装修,https://hz.esf.fang.com/chushou/3_265036461.html
 滨江观品, 萧山 , 钱江世纪城 ,1415.88万, 4室2厅3卫 ,189.44平米, 74740元/平米 ,南,高层,精装修,https://hz.esf.fang.com/chushou/3_263562420.html
 水晶城, 滨江 , 滨盛 ,1050万, 4室2厅2卫 ,123.37平米, 85110元/平米 ,南,高层,精装修,https://hz.esf.fang.com/chushou/3_264637131.html
 杭州富力中心, 余杭 , 未来科技城 ,380万, 3室2厅2卫 ,118.68平米, 32019元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264995626.html
 古荡新村东区, 西湖 , 古荡 ,160万, 2室1厅1卫 ,51.32平米, 31177元/平米 ,南,低层,豪华装修,https://hz.esf.fang.com/chushou/3_264856499.html
 半岛国际, 滨江 , 滨盛 ,518万, 2室2厅2卫 ,89.35平米, 57974元/平米 ,南,低层,简装修,https://hz.esf.fang.com/chushou/3_264780256.html
 滨江新希望拥潮府, 萧山 , 宁围 ,416.8万, 3室2厅2卫 ,91.38平米, 45612元/平米 ,南北,中层,豪华装修,https://hz.esf.fang.com/chushou/3_264176407.html
 东方郡公寓, 滨江 , 西兴 ,319万, 2室1厅1卫 ,59.58平米, 53541元/平米 ,南,高层,简装修,https://hz.esf.fang.com/chushou/3_264703075.html
 西房云溪香山, 西湖 , 转塘 ,299.8万, 3室2厅2卫 ,137.26平米, 21842元/平米 ,南北,低层,精装修,https://hz.esf.fang.com/chushou/3_264683481.html
 大关东三苑, 拱墅 , 大关 ,215万, 2室2厅1卫 ,76.75平米, 28013元/平米 ,南,高层,精装修,https://hz.esf.fang.com/chushou/3_264666649.html
 同人春江时代, 滨江 , 滨盛 ,950万, 4室2厅2卫 ,202.22平米, 46979元/平米 ,南,高层,精装修,https://hz.esf.fang.com/chushou/3_264792966.html
 秀隐翠园, 拱墅 , 申花 ,920万, 3室2厅2卫 ,123.22平米, 74663元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264987721.html
 合景瑜翠园, 余杭 , 未来科技城 ,315万, 3室2厅2卫 ,108.42平米, 29054元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264943634.html
 顺发恒园, 萧山 , 开发区 ,465.8万, 4室2厅2卫 ,85.67平米, 54371元/平米 ,南北,中层,精装修,https://hz.esf.fang.com/chushou/3_264237815.html
 钱塘玫瑰湾, 滨江 , 浦沿 ,410万, 3室2厅2卫 ,88.75平米, 46197元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264489238.html
 澄之华庭东区, 萧山 , 钱江世纪城 ,1450万, 5室2厅3卫 ,169.46平米, 85566元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264571446.html
 钱江彩虹豪庭, 滨江 , 浦沿 ,1420.15万, 暂无 ,263.79平米, 53836元/平米 ,南北,低层,精装修,https://hz.esf.fang.com/chushou/3_264712085.html
 锦上文澜公寓, 钱塘 , 下沙江滨 ,260万, 3室2厅2卫 ,89.64平米, 29005元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264908079.html
 转塘直街小区, 西湖 , 转塘 ,170万, 暂无 ,73.06平米, 23269元/平米 ,南,高层,简装修,https://hz.esf.fang.com/chushou/3_265042036.html
 永康苑, 拱墅 , 艮山门 ,115万, 1室1厅1卫 ,30.25平米, 38017元/平米 ,南,顶层,简装修,https://hz.esf.fang.com/chushou/3_264596431.html
 三新家园, 上城 , 凯旋 ,248万, 2室1厅1卫 ,72.03平米, 34430元/平米 ,南,低层,简装修,https://hz.esf.fang.com/chushou/3_264499713.html
 温馨人家, 滨江 , 西兴 ,480万, 3室2厅2卫 ,136.51平米, 35162元/平米 ,南, 底层 ,精装修,https://hz.esf.fang.com/chushou/3_264571559.html
 西西湖, 余杭 , 老余杭 ,200万, 3室2厅2卫 ,105.98平米, 18871元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264802678.html
 碧桂园别墅, 钱塘 , 大学城北 ,150万, 3室2厅1卫 ,88.64平米, 16922元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/10_264503052.html
 建塘家苑, 上城 , 丁桥 ,155万, 2室2厅1卫 ,71.25平米, 21754元/平米 ,南,中层,简装修,https://hz.esf.fang.com/chushou/3_264970974.html
 滨江锦尚和品府, 拱墅 , 德胜 ,950万, 4室2厅2卫 ,139.52平米, 68091元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264870461.html
 东新园望景苑, 拱墅 , 东新 ,310万, 2室2厅1卫 ,103.6平米, 29923元/平米 ,南,低层,简装修,https://hz.esf.fang.com/chushou/3_265037765.html
 铁建万科江湾城, 萧山 , 义桥 ,200万, 3室2厅1卫 ,84.45平米, 23683元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264477826.html
 育才东苑, 萧山 , 城厢 ,150万, 3室1厅1卫 ,80.91平米, 18539元/平米 ,南,顶层,精装修,https://hz.esf.fang.com/chushou/3_264479122.html
 雅居乐国际花园, 余杭 , 闲林 ,205万, 4室2厅2卫 ,137.74平米, 14883元/平米 ,东南,低层,毛坯,https://hz.esf.fang.com/chushou/3_265016120.html
 中兴花园, 滨江 , 滨盛 ,660万, 4室2厅2卫 ,170.38平米, 38737元/平米 ,南北,中层,精装修,https://hz.esf.fang.com/chushou/3_265029093.html
 长兴公寓, 拱墅 , 三塘 ,270万, 3室2厅1卫 ,103.39平米, 26115元/平米 ,南,中层,简装修,https://hz.esf.fang.com/chushou/3_264990701.html
 采荷东区, 上城 , 采荷 ,410万, 2室2厅1卫 ,85.75平米, 47813元/平米 ,南北,高层,简装修,https://hz.esf.fang.com/chushou/3_265034543.html
 中南棠玥湾, 上城 , 艮北新城 ,478万, 3室2厅2卫 ,116.65平米, 40977元/平米 ,南, 底层 ,精装修,https://hz.esf.fang.com/chushou/3_265025290.html
 现代雅苑, 拱墅 , 德胜 ,720万, 4室2厅2卫 ,157.87平米, 45607元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264692468.html
 严衙弄, 上城 , 小营 ,218万, 2室1厅1卫 ,60.81平米, 35849元/平米 ,东,中层,简装修,https://hz.esf.fang.com/chushou/3_264869831.html
 杨家春晓南苑, 拱墅 , 石桥 ,248万, 3室2厅1卫 ,86.93平米, 28529元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264662567.html
 塘河南村, 拱墅 , 塘河 ,135万, 2室1厅1卫 ,54.64平米, 24707元/平米 ,南,顶层,简装修,https://hz.esf.fang.com/chushou/3_264658049.html
 乐虹湾, 萧山 , 湘湖 ,378万, 3室2厅2卫 ,88.86平米, 42539元/平米 ,南,高层,精装修,https://hz.esf.fang.com/chushou/3_264477639.html
 海月花园, 上城 , 复兴 ,500万, 5室3厅2卫 ,138.84平米, 36013元/平米 ,南,顶层,简装修,https://hz.esf.fang.com/chushou/3_264581730.html
 耀江文鼎苑, 西湖 , 文新 ,565万, 2室2厅1卫 ,101.53平米, 55649元/平米 ,南,顶层,精装修,https://hz.esf.fang.com/chushou/3_264518259.html
 瑞立东方花城, 滨江 , 西兴 ,330万, 3室2厅1卫 ,88.11平米, 37453元/平米 ,南北,中层,精装修,https://hz.esf.fang.com/chushou/3_265044646.html
 新绿园, 上城 , 紫阳 ,1260万, 3室2厅2卫 ,143.96平米, 87524元/平米 ,南北,高层,精装修,https://hz.esf.fang.com/chushou/3_264649085.html
 双荡新村, 拱墅 , 湖墅 ,288万, 2室2厅1卫 ,81.36平米, 35398元/平米 ,南北,高层,简装修,https://hz.esf.fang.com/chushou/3_264489970.html
 新帝朗郡, 西湖 , 转塘 ,245万, 3室1厅1卫 ,80.42平米, 30465元/平米 ,南,高层,简装修,https://hz.esf.fang.com/chushou/3_264983097.html
 白马湖小区白鹤苑, 滨江 , 长河 ,225.88万, 暂无 ,100.74平米, 22422元/平米 ,南, 底层 ,简装修,https://hz.esf.fang.com/chushou/3_263899753.html
 日耀之城, 萧山 , 钱江世纪城 ,670万, 4室2厅2卫 ,126.91平米, 52793元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264868913.html
 新城峯璟, 余杭 , 未来科技城 ,635万, 5室2厅3卫 ,152.22平米, 41716元/平米 ,南, 底层 ,精装修,https://hz.esf.fang.com/chushou/3_264939685.html
 复兴南苑, 上城 , 复兴 ,135万, 2室1厅1卫 ,47.82平米, 28231元/平米 ,南,顶层,简装修,https://hz.esf.fang.com/chushou/3_264581809.html
 六塘公寓, 拱墅 , 三塘 ,170万, 2室2厅1卫 ,63.41平米, 26810元/平米 ,南,顶层,精装修,https://hz.esf.fang.com/chushou/3_264478602.html
 采荷青莼, 上城 , 采荷 ,298万, 2室1厅1卫 ,55.17平米, 54015元/平米 ,南北, 底层 ,简装修,https://hz.esf.fang.com/chushou/3_265034503.html
 融科东南海, 萧山 , 新街 ,266万, 4室2厅2卫 ,108.04平米, 24621元/平米 ,南北,低层,豪华装修,https://hz.esf.fang.com/chushou/3_264994163.html
 阳光城未来悦, 余杭 , 未来科技城 ,362万, 3室2厅2卫 ,89.35平米, 40515元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264974706.html
 新沙家园, 钱塘 , 金沙湖 ,220万, 2室2厅1卫 ,80.98平米, 27167元/平米 ,南北,高层,精装修,https://hz.esf.fang.com/chushou/3_263835618.html
 新城市广场, 上城 , 南肖埠 ,100万, 2室1厅1卫 ,58.27平米, 17161元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264499614.html
 彩虹城, 滨江 , 浦沿 ,495万, 4室2厅2卫 ,126.18平米, 39230元/平米 ,南北,高层,毛坯,https://hz.esf.fang.com/chushou/3_264637334.html
 滨江江南之星, 萧山 , 北干 ,358.6万, 3室2厅2卫 ,87.46平米, 41002元/平米 ,南北,中层,精装修,https://hz.esf.fang.com/chushou/3_264190910.html
 翠苑二区, 西湖 , 翠苑 ,172万, 3室1厅1卫 ,61.26平米, 28077元/平米 ,南, 底层 ,简装修,https://hz.esf.fang.com/chushou/3_265035111.html
 国风美域, 西湖 , 三墩 ,300万, 3室2厅1卫 ,88.42平米, 33929元/平米 ,南,顶层,精装修,https://hz.esf.fang.com/chushou/3_264535207.html
 湘湖家园, 萧山 , 湘湖 ,268.88万, 暂无 ,143.65平米, 18718元/平米 ,南北, 底层 ,精装修,https://hz.esf.fang.com/chushou/3_264803951.html
 西房云溪香山, 西湖 , 转塘 ,270万, 3室2厅2卫 ,137.26平米, 19671元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_262906246.html
 绿城杨柳郡四区, 上城 , 艮北新城 ,700万, 3室2厅2卫 ,127.53平米, 54889元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_265025898.html
 春江彼岸, 滨江 , 滨盛 ,980万, 3室2厅2卫 ,136.76平米, 71658元/平米 ,西南,高层,豪华装修,https://hz.esf.fang.com/chushou/3_264984858.html
 景宸天玺名城, 萧山 , 开发区 ,499万, 4室2厅2卫 ,137.46平米, 36301元/平米 ,南北, 底层 ,毛坯,https://hz.esf.fang.com/chushou/3_264781880.html
 嘉丰万悦城, 临平 , 运河新城 ,163万, 3室2厅1卫 ,89.04平米, 18306元/平米 ,南,高层,精装修,https://hz.esf.fang.com/chushou/3_264827189.html
 采荷洁莲, 上城 , 采荷 ,305万, 3室1厅1卫 ,67.67平米, 45072元/平米 ,南,高层,简装修,https://hz.esf.fang.com/chushou/3_264871849.html
 金色黎明, 上城 , 笕桥 ,305万, 3室2厅1卫 ,89.44平米, 34101元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264898534.html
 都市水乡水映苑, 拱墅 , 祥符 ,308万, 3室2厅1卫 ,100.8平米, 30556元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264632941.html
 固陵路小区, 滨江 , 西兴 ,200万, 2室1厅1卫 ,58.03平米, 34465元/平米 ,北,高层,简装修,https://hz.esf.fang.com/chushou/3_264820392.html
 香石公寓, 拱墅 , 三塘 ,690万, 3室2厅2卫 ,131.25平米, 52571元/平米 ,南,顶层,豪华装修,https://hz.esf.fang.com/chushou/3_264498136.html
 祥生云浦新语, 西湖 , 转塘 ,330万, 4室2厅1卫 ,128.26平米, 25729元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_262177007.html
 首开东城金茂府, 上城 , 城东新城 ,870万, 4室2厅2卫 ,148.4平米, 58625元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264917800.html
 仓基新村, 拱墅 , 湖墅 ,185万, 2室1厅1卫 ,53.79平米, 34393元/平米 ,南北,中层,精装修,https://hz.esf.fang.com/chushou/3_265030849.html
 东润枫华, 上城 , 景芳 ,600万, 3室2厅2卫 ,117.48平米, 51073元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264872127.html
 水榭春天, 滨江 , 滨盛 ,468万, 3室2厅1卫 ,83.18平米, 56264元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264893280.html
 南岸晶都, 滨江 , 长河 ,450万, 3室2厅2卫 ,136.08平米, 33069元/平米 ,南北,顶层,精装修,https://hz.esf.fang.com/chushou/3_265017707.html
 仓基新村, 拱墅 , 湖墅 ,145万, 2室1厅1卫 ,36.33平米, 39912元/平米 ,东西, 底层 ,简装修,https://hz.esf.fang.com/chushou/3_264814919.html
 杭州壹号院二期, 滨江 , 滨盛 ,1930万, 4室2厅3卫 ,181.61平米, 106272元/平米 ,西,高层,精装修,https://hz.esf.fang.com/chushou/3_264967627.html
 融信江南学府, 萧山 , 北干 ,1100万, 3室2厅4卫 ,142.6平米, 77139元/平米 ,南, 底层 ,毛坯,https://hz.esf.fang.com/chushou/3_264492260.html
 彩虹豪庭, 滨江 , 浦沿 ,565万, 3室2厅1卫 ,89.42平米, 63185元/平米 ,南,高层,精装修,https://hz.esf.fang.com/chushou/3_264821383.html
 金牛坊, 上城 , 采荷 ,275万, 2室1厅1卫 ,70.48平米, 39018元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_265033950.html
 亲悦里, 上城 , 艮北新城 ,378万, 3室2厅2卫 ,89.81平米, 42089元/平米 ,南,高层,精装修,https://hz.esf.fang.com/chushou/3_265025973.html
 三里家园一区, 拱墅 , 文晖 ,140万, 2室1厅1卫 ,51.32平米, 27280元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_265042514.html
 众安蒲荷芸邸, 西湖 , 蒋村 ,528万, 4室2厅2卫 ,123.95平米, 42598元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264730224.html
 仙林苑, 拱墅 , 孩儿巷 ,405万, 2室1厅1卫 ,78.86平米, 51357元/平米 ,南,高层,简装修,https://hz.esf.fang.com/chushou/3_264799878.html
 东方郡公寓, 滨江 , 西兴 ,560万, 4室2厅2卫 ,88.61平米, 63198元/平米 ,南,高层,精装修,https://hz.esf.fang.com/chushou/3_264819938.html
 东新园雪峰苑, 拱墅 , 东新 ,350万, 3室2厅2卫 ,123.84平米, 28262元/平米 ,南北,低层,简装修,https://hz.esf.fang.com/chushou/3_264508334.html
 春和钱塘, 萧山 , 钱江世纪城 ,360万, 3室2厅1卫 ,87.22平米, 41275元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264954365.html
 金色海岸, 上城 , 紫阳 ,4500万, 6室2厅6卫 ,383.78平米, 117255元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_263891950.html
 新城香悦公馆, 萧山 , 北干 ,445万, 4室2厅2卫 ,125.43平米, 35478元/平米 ,南北,高层,精装修,https://hz.esf.fang.com/chushou/3_264780019.html
 新城香悦公馆, 萧山 , 北干 ,280万, 3室2厅1卫 ,87.88平米, 31862元/平米 ,南,高层,精装修,https://hz.esf.fang.com/chushou/3_264491600.html
 龙湖滨康天曜城, 滨江 , 西兴 ,590.63万, 暂无 ,125.09平米, 47216元/平米 ,南北,低层,毛坯,https://hz.esf.fang.com/chushou/3_264802857.html
 荷源府, 萧山 , 新塘 ,310万, 3室2厅2卫 ,89.51平米, 34633元/平米 ,南,中层,豪华装修,https://hz.esf.fang.com/chushou/3_264751637.html
 庭院深深, 余杭 , 闲林 ,190万, 3室2厅2卫 ,136.93平米, 13876元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264957512.html
 河语光年府, 拱墅 , 康桥 ,660万, 4室2厅2卫 ,138.89平米, 47520元/平米 ,南,高层,精装修,https://hz.esf.fang.com/chushou/3_265026963.html
 龙湖滟澜山, 钱塘 , 金沙湖 ,1080万, 5室2厅3卫 ,184.92平米, 58404元/平米 ,南, 底层 ,精装修,https://hz.esf.fang.com/chushou/3_264492148.html
 展望轩, 萧山 , 宁围 ,400万, 3室2厅2卫 ,103.34平米, 38707元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264912636.html
 新明半岛, 余杭 , 闲林 ,116万, 2室1厅1卫 ,61.13平米, 18976元/平米 ,南, 底层 ,精装修,https://hz.esf.fang.com/chushou/3_264957520.html
 董家弄, 拱墅 , 塘河 ,185万, 2室1厅1卫 ,50.34平米, 36750元/平米 ,南,高层,简装修,https://hz.esf.fang.com/chushou/3_264814788.html
 东方郡公寓, 滨江 , 西兴 ,420万, 2室2厅1卫 ,87.07平米, 48237元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264827880.html
 碧桂园东旭府, 萧山 , 义桥 ,175.8万, 3室2厅2卫 ,89.18平米, 19713元/平米 ,南北,高层,精装修,https://hz.esf.fang.com/chushou/3_264012988.html
 白金海岸, 滨江 , 滨盛 ,880万, 4室2厅2卫 ,179.63平米, 48990元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_265029222.html
 白金海岸, 滨江 , 滨盛 ,820万, 4室2厅2卫 ,144.48平米, 56755元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264921827.html
 金地天逸, 萧山 , 北干 ,700万, 4室2厅2卫 ,162.13平米, 43175元/平米 ,南北,中层,豪华装修,https://hz.esf.fang.com/chushou/3_264478273.html
 东新园茗盛苑, 拱墅 , 东新 ,350万, 3室2厅1卫 ,112.33平米, 31158元/平米 ,南,中层,简装修,https://hz.esf.fang.com/chushou/3_264845148.html
 府苑新村, 西湖 , 古荡 ,360万, 2室2厅1卫 ,94.48平米, 38103元/平米 ,南北,中层,简装修,https://hz.esf.fang.com/chushou/3_264773989.html
 欣盛东方润园, 上城 , 钱江新城 ,3155万, 暂无 ,265.19平米, 118971元/平米 ,南北,低层,精装修,https://hz.esf.fang.com/chushou/3_264918684.html
 江上湾, 萧山 , 新街 ,300万, 3室2厅2卫 ,106.02平米, 28297元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264751238.html
 紫台, 上城 , 艮北新城 ,248万, 3室2厅1卫 ,88.69平米, 27963元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_265043808.html
 三塘南村, 拱墅 , 三塘 ,280万, 3室2厅1卫 ,101.21平米, 27665元/平米 ,南, 底层 ,豪华装修,https://hz.esf.fang.com/chushou/3_264977379.html
 金色黎明, 上城 , 笕桥 ,498万, 3室2厅2卫 ,137.67平米, 36173元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264917890.html
 亚奥城, 萧山 , 钱江世纪城 ,1138.8万, 4室2厅2卫 ,142.93平米, 79675元/平米 ,南北,高层,精装修,https://hz.esf.fang.com/chushou/3_264998722.html
 信达滨江壹品, 上城 , 紫阳 ,1888.88万, 暂无 ,208.52平米, 90585元/平米 ,南北,高层,精装修,https://hz.esf.fang.com/chushou/3_264860384.html
 大关南五苑, 拱墅 , 大关 ,132万, 2室1厅1卫 ,52.78平米, 25009元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264947926.html
 白荡海人家, 西湖 , 翠苑 ,550万, 3室2厅2卫 ,121.05平米, 45436元/平米 ,南,低层,简装修,https://hz.esf.fang.com/chushou/3_264983746.html
 绿城西子郁金香岸, 萧山 , 闻堰 ,265万, 3室2厅2卫 ,132.73平米, 19965元/平米 ,南北,中层,精装修,https://hz.esf.fang.com/chushou/3_264871402.html
 新希望华发锦粼云荟, 萧山 , 宁围 ,318.88万, 暂无 ,122.37平米, 26059元/平米 ,南北, 底层 ,精装修,https://hz.esf.fang.com/chushou/3_264863918.html
 绿地旭辉城, 滨江 , 滨盛 ,300万, 3室2厅2卫 ,126.73平米, 23672元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264778246.html
 滨汇之都, 滨江 , 长河 ,570万, 3室2厅2卫 ,96.27平米, 59208元/平米 ,东,中层,精装修,https://hz.esf.fang.com/chushou/3_265040233.html
