小区名称,所在市,具体位置,房屋总价,户型,占地,单价,朝向,楼层,装修,网址
 澜茵华庭, 嘉定 , 江桥 ,319万, 2室2厅1卫 ,78.84平米, 40462元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_426181544.html
 西南小区, 虹口 , 曲阳 ,258万, 2室1厅1卫 ,49.53平米, 52090元/平米 ,南,高层,简装修,https://sh.esf.fang.com/chushou/3_429219530.html
 沙田新苑, 普陀 , 曹杨 ,1030万, 3室2厅2卫 ,152.96平米, 67338元/平米 ,南,高层,简装修,https://sh.esf.fang.com/chushou/3_429692952.html
 汇京佳丽苑, 徐汇 , 上海南站 ,1631万, 4室2厅2卫 ,172.69平米, 94447元/平米 ,南, 底层 ,简装修,https://sh.esf.fang.com/chushou/3_429700611.html
 万里名轩, 普陀 , 万里 ,600万, 2室2厅1卫 ,100.17平米, 59898元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_428714117.html
 万科朗润园, 闵行 , 七宝 ,880万, 3室2厅2卫 ,130.39平米, 67490元/平米 ,南, 底层 ,简装修,https://sh.esf.fang.com/chushou/3_429719735.html
 奥玎宫廷别墅, 闵行 , 金虹桥 ,2500万, 5室3厅4卫 ,391平米, 63939元/平米 ,南, 底层 ,精装修,https://sh.esf.fang.com/chushou/10_428659155.html
 金杨新村七街坊, 浦东 , 金杨 ,270万, 2室1厅1卫 ,68.24平米, 39566元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_429641482.html
 嘉华居, 嘉定 , 菊园新区 ,355万, 3室2厅2卫 ,127.37平米, 27872元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_427401467.html
 华悦家园, 徐汇 , 漕河泾 ,588万, 2室2厅2卫 ,89平米, 66067元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_426867362.html
 绿城玉兰花园, 浦东 , 唐镇 ,1098万, 2室1厅2卫 ,134.04平米, 81916元/平米 ,南,高层,简装修,https://sh.esf.fang.com/chushou/3_429584306.html
 中天碧云苑, 浦东 , 碧云 ,780万, 2室1厅1卫 ,97平米, 80412元/平米 ,南北,低层,简装修,https://sh.esf.fang.com/chushou/3_429264865.html
 尚汇豪庭, 徐汇 , 田林 ,1650万, 3室2厅3卫 ,125平米, 132000元/平米 ,南北,中层,简装修,https://sh.esf.fang.com/chushou/3_429487189.html
 万科假日风景, 闵行 , 春申 ,700万, 3室2厅2卫 ,133平米, 52632元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429108863.html
 众旺苑北区, 奉贤 , 南桥 ,285万, 3室2厅2卫 ,114.54平米, 24882元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429615577.html
 君逸公馆, 金山 , 金山新城 ,360万, 4室2厅2卫 ,157.8平米, 22814元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_429693986.html
 东新支路55弄小区, 普陀 , 武宁 ,200万, 1室1厅1卫 ,40.16平米, 49801元/平米 ,南,高层,简装修,https://sh.esf.fang.com/chushou/3_429621607.html
 新黄小区, 普陀 , 甘泉 ,230万, 1室1厅1卫 ,48.27平米, 47649元/平米 ,南,顶层,精装修,https://sh.esf.fang.com/chushou/3_429568200.html
 南丹路128弄小区, 徐汇 , 徐家汇 ,560万, 2室1厅1卫 ,58.71平米, 95384元/平米 ,南北,中层,简装修,https://sh.esf.fang.com/chushou/3_429054270.html
 西郊英园, 闵行 , 七宝 ,768万, 3室2厅2卫 ,113.1平米, 67905元/平米 ,南北, 底层 ,精装修,https://sh.esf.fang.com/chushou/3_428464797.html
 民乐佳苑, 青浦 , 青浦城区 ,235万, 2室2厅2卫 ,86.86平米, 27055元/平米 ,南北,低层,简装修,https://sh.esf.fang.com/chushou/3_429682166.html
 佳宝三村, 闵行 , 七宝 ,275万, 2室1厅1卫 ,67.46平米, 40765元/平米 ,南,高层,简装修,https://sh.esf.fang.com/chushou/3_429685262.html
 新长小区, 普陀 , 宜川 ,196万, 1室1厅1卫 ,41.35平米, 47400元/平米 ,南北,中层,简装修,https://sh.esf.fang.com/chushou/3_429251462.html
 欧风花都, 闵行 , 古美 ,670万, 2室2厅2卫 ,99平米, 67677元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429673937.html
 田林九村, 徐汇 , 田林 ,455万, 2室0厅1卫 ,56.89平米, 79979元/平米 ,南,高层,简装修,https://sh.esf.fang.com/chushou/3_429695908.html
 莘松七村, 闵行 , 莘庄 ,257万, 2室1厅1卫 ,58.93平米, 43611元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429269304.html
 西雅图嘉萱苑, 徐汇 , 龙华 ,830万, 2室2厅2卫 ,123.08平米, 67436元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_429257761.html
 紫藤二村, 闵行 , 梅陇 ,257万, 2室1厅1卫 ,66.38平米, 38716元/平米 ,南,顶层,精装修,https://sh.esf.fang.com/chushou/3_429378974.html
 龙州小区, 徐汇 , 华东理工 ,298万, 2室2厅1卫 ,61.28平米, 48629元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429426577.html
 平阳新村三街坊, 闵行 , 古美 ,425万, 2室1厅1卫 ,75.03平米, 56644元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_429717911.html
 田林十村, 徐汇 , 田林 ,558万, 2室1厅1卫 ,62.34平米, 89509元/平米 ,南,顶层,精装修,https://sh.esf.fang.com/chushou/3_429695883.html
 金色港湾公寓, 徐汇 , 斜土路 ,1559万, 3室2厅2卫 ,162.65平米, 95850元/平米 ,南,高层,豪华装修,https://sh.esf.fang.com/chushou/3_429511775.html
 上海春城, 闵行 , 春申 ,575万, 2室2厅1卫 ,93.63平米, 61412元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_429409453.html
 葛洲坝融创虹桥玫瑰公馆, 青浦 , 青浦城区 ,345万, 3室2厅2卫 ,94.32平米, 36578元/平米 ,南北,高层,精装修,https://sh.esf.fang.com/chushou/3_429650608.html
 绿梅公寓(莘庄), 闵行 , 莘庄 ,320万, 2室1厅1卫 ,65.12平米, 49140元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429269510.html
 光华绿苑, 徐汇 , 华泾 ,530万, 2室1厅1卫 ,68.88平米, 76945元/平米 ,南北, 底层 ,精装修,https://sh.esf.fang.com/chushou/3_429726732.html
 黎安二村, 闵行 , 莘庄 ,255万, 2室1厅1卫 ,64.76平米, 39376元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_429269638.html
 金地格林公馆, 嘉定 , 南翔 ,445万, 3室2厅1卫 ,88.31平米, 50391元/平米 ,南,低层,精装修,https://sh.esf.fang.com/chushou/3_429402399.html
 万科红郡二期, 闵行 , 华漕 ,2080万, 5室3厅5卫 ,239.32平米, 86913元/平米 ,南, 底层 ,豪华装修,https://sh.esf.fang.com/chushou/10_423286207.html
 金鹤新城缘圆宝邸, 嘉定 , 江桥 ,311万, 2室2厅1卫 ,73.41平米, 42365元/平米 ,南北,中层,简装修,https://sh.esf.fang.com/chushou/3_429301135.html
 徐泾北城欣乐苑, 青浦 , 徐泾 ,189万, 2室2厅1卫 ,74.16平米, 25485元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_429526806.html
 古美一村, 闵行 , 古美 ,345万, 2室1厅1卫 ,62.2平米, 55466元/平米 ,南北,高层,精装修,https://sh.esf.fang.com/chushou/3_429378829.html
 古北新城, 闵行 , 金虹桥 ,860万, 3室2厅2卫 ,135.39平米, 63520元/平米 ,南北,高层,精装修,https://sh.esf.fang.com/chushou/3_429545622.html
 万科白马花园别墅, 松江 , 莘闵别墅 ,950万, 4室2厅3卫 ,221平米, 42986元/平米 ,南, 底层 ,毛坯,https://sh.esf.fang.com/chushou/10_427322058.html
 风度国际, 闵行 , 静安新城 ,1100万, 3室2厅2卫 ,143.52平米, 76644元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429679741.html
 春申景城三期, 闵行 , 春申 ,1658万, 3室2厅3卫 ,202.02平米, 82071元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429680455.html
 金帝城市岸泊, 嘉定 , 江桥 ,440万, 3室2厅2卫 ,123.86平米, 35524元/平米 ,南北,高层,简装修,https://sh.esf.fang.com/chushou/3_429229207.html
 东方康德家园, 浦东 , 三林 ,360万, 2室2厅1卫 ,75.88平米, 47443元/平米 ,南,低层,简装修,https://sh.esf.fang.com/chushou/3_427764161.html
 春申景城MIDTOWN, 闵行 , 春申 ,799万, 2室2厅1卫 ,106.63平米, 74932元/平米 ,南北,高层,精装修,https://sh.esf.fang.com/chushou/3_429124587.html
 源成春苑, 闵行 , 莘庄 ,500万, 3室2厅2卫 ,112.84平米, 44311元/平米 ,南,中层,简装修,https://sh.esf.fang.com/chushou/3_428684344.html
 金海华城华康佳苑, 浦东 , 曹路 ,180万, 1室1厅1卫 ,58平米, 31034元/平米 ,南,中层,简装修,https://sh.esf.fang.com/chushou/3_429529424.html
 复地富顿街区3期, 松江 , 九亭 ,688万, 4室2厅2卫 ,140.75平米, 48881元/平米 ,南北,中层,简装修,https://sh.esf.fang.com/chushou/3_429677422.html
 中国铁建香榭国际, 奉贤 , 西渡 ,240万, 3室2厅1卫 ,89.49平米, 26819元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429372015.html
 梅莲苑, 闵行 , 古美 ,899万, 3室2厅2卫 ,144.46平米, 62232元/平米 ,南,中层,豪华装修,https://sh.esf.fang.com/chushou/3_429703875.html
 普陀二村, 普陀 , 武宁 ,228万, 1室1厅1卫 ,39.7平米, 57431元/平米 ,南北,高层,精装修,https://sh.esf.fang.com/chushou/3_429621614.html
 上泰绅苑别墅, 松江 , 松江新城 ,1230万, 4室2厅3卫 ,205平米, 60000元/平米 ,东, 底层 ,精装修,https://sh.esf.fang.com/chushou/10_429380473.html
 崧泽华城青湖苑, 青浦 , 赵巷 ,210万, 2室2厅1卫 ,81.42平米, 25792元/平米 ,南北,高层,精装修,https://sh.esf.fang.com/chushou/3_429680497.html
 新城尚景, 宝山 , 淞南 ,512万, 2室2厅1卫 ,98.11平米, 52186元/平米 ,南,高层,简装修,https://sh.esf.fang.com/chushou/3_428258660.html
 大华水岸蓝桥, 宝山 , 大华 ,480万, 2室1厅1卫 ,71.76平米, 66890元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429229652.html
 水岸金桥苑, 嘉定 , 江桥 ,275万, 2室2厅1卫 ,73.33平米, 37502元/平米 ,南北,顶层,精装修,https://sh.esf.fang.com/chushou/3_427295940.html
 平安富邸, 奉贤 , 海湾 ,130万, 2室2厅1卫 ,84.5平米, 15385元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_422533157.html
 月季园, 徐汇 , 康健 ,332万, 3室1厅1卫 ,82.16平米, 40409元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_429490053.html
 宏立瑞园, 嘉定 , 南翔 ,278万, 2室2厅1卫 ,84.18平米, 33024元/平米 ,南, 底层 ,精装修,https://sh.esf.fang.com/chushou/3_429427461.html
 鸿宝一村(南区), 奉贤 , 西渡 ,95.1万, 1室1厅1卫 ,44.93平米, 21166元/平米 ,南北,顶层,精装修,https://sh.esf.fang.com/chushou/3_429465323.html
 杏杨园, 普陀 , 曹杨 ,249万, 2室1厅1卫 ,50.01平米, 49790元/平米 ,南北,高层,精装修,https://sh.esf.fang.com/chushou/3_429654458.html
 西雅图嘉萱苑, 徐汇 , 龙华 ,1700万, 5室2厅3卫 ,220.3平米, 77167元/平米 ,南北,顶层,精装修,https://sh.esf.fang.com/chushou/3_429257780.html
 华悦家园, 徐汇 , 漕河泾 ,698万, 2室2厅1卫 ,91平米, 76703元/平米 ,南,低层,简装修,https://sh.esf.fang.com/chushou/3_422021683.html
 新上海弄里人家南区, 松江 , 九亭 ,818万, 4室2厅3卫 ,167平米, 48982元/平米 ,南, 底层 ,简装修,https://sh.esf.fang.com/chushou/10_429675065.html
 泾东小区, 浦东 , 洋泾 ,199万, 1室0厅1卫 ,38.38平米, 51850元/平米 ,南,顶层,精装修,https://sh.esf.fang.com/chushou/3_429698224.html
 新南家园, 奉贤 , 西渡 ,240万, 2室2厅1卫 ,113平米, 21239元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_421143488.html
 飞虹公寓, 杨浦 , 鞍山 ,545万, 2室2厅1卫 ,91.83平米, 59349元/平米 ,南,顶层,精装修,https://sh.esf.fang.com/chushou/3_429592448.html
 中环凯旋宫, 普陀 , 万里 ,1650万, 3室2厅2卫 ,169.7平米, 97230元/平米 ,南北,高层,豪华装修,https://sh.esf.fang.com/chushou/3_428033144.html
 徐泾北城瑞和锦庭, 青浦 , 徐泾 ,189万, 2室1厅1卫 ,78.69平米, 24018元/平米 ,南,低层,简装修,https://sh.esf.fang.com/chushou/3_429683876.html
 万科五玠坊, 浦东 , 三林 ,2600万, 4室3厅3卫 ,403.54平米, 64430元/平米 ,南北, 底层 ,精装修,https://sh.esf.fang.com/chushou/3_429591853.html
 长春苑, 徐汇 , 田林 ,699万, 2室2厅1卫 ,80.98平米, 86318元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_429679673.html
 盛源家豪城, 静安 , 大宁 ,787万, 2室2厅1卫 ,105.33平米, 74718元/平米 ,西南,低层,简装修,https://sh.esf.fang.com/chushou/3_429605376.html
 锦馨苑, 徐汇 , 田林 ,1068万, 3室2厅1卫 ,137.98平米, 77403元/平米 ,南,低层,精装修,https://sh.esf.fang.com/chushou/3_429391476.html
 寿祥坊, 徐汇 , 康健 ,292万, 2室1厅1卫 ,55.38平米, 52727元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_424018851.html
 韵动时代, 闵行 , 金汇 ,700万, 2室2厅2卫 ,101平米, 69307元/平米 ,南北,高层,简装修,https://sh.esf.fang.com/chushou/3_429664162.html
 大华朗香花园, 宝山 , 上大 ,620万, 3室2厅2卫 ,121.39平米, 51075元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_426486616.html
 复兴珑御, 黄浦 , 老西门 ,2200万, 4室2厅3卫 ,195.41平米, 112584元/平米 ,南,低层,精装修,https://sh.esf.fang.com/chushou/3_428888469.html
 中建公元壹号, 奉贤 , 奉城 ,236万, 3室2厅2卫 ,130平米, 18154元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_428156157.html
 云山星座苑, 浦东 , 金杨 ,800万, 3室2厅2卫 ,121平米, 66116元/平米 ,南北,高层,精装修,https://sh.esf.fang.com/chushou/3_429547835.html
 三林新村, 浦东 , 三林 ,539万, 4室1厅2卫 ,98.94平米, 54477元/平米 ,南,高层,简装修,https://sh.esf.fang.com/chushou/3_429514534.html
 茂兴大厦, 浦东 , 塘桥 ,415万, 2室1厅1卫 ,72平米, 57639元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_429725574.html
 永康城玉兰苑, 闵行 , 浦江 ,240万, 3室1厅1卫 ,97平米, 24742元/平米 ,南北,中层,简装修,https://sh.esf.fang.com/chushou/3_428360708.html
 金鹤新城中房公寓, 嘉定 , 江桥 ,280万, 2室2厅1卫 ,74.49平米, 37589元/平米 ,南北,中层,简装修,https://sh.esf.fang.com/chushou/3_429296776.html
 金鹤新城中房公寓, 嘉定 , 江桥 ,245万, 2室2厅1卫 ,70.74平米, 34634元/平米 ,南,中层,简装修,https://sh.esf.fang.com/chushou/3_429151954.html
 谢家宅小区, 浦东 , 潍坊 ,720万, 3室1厅1卫 ,108.81平米, 66170元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_429705976.html
 景怡佳苑, 奉贤 , 南桥 ,320万, 3室2厅2卫 ,139.06平米, 23012元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429614936.html
 中山北路3904弄小区, 普陀 , 武宁 ,415万, 2室1厅1卫 ,64.12平米, 64722元/平米 ,南,高层,简装修,https://sh.esf.fang.com/chushou/3_429621606.html
 梅园三街坊, 浦东 , 梅园 ,488万, 2室1厅1卫 ,50.02平米, 97561元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429657348.html
 绿洲千岛花园别墅, 浦东 , 航头 ,1800万, 5室3厅5卫 ,441平米, 40816元/平米 ,北, 底层 ,毛坯,https://sh.esf.fang.com/chushou/10_429501254.html
 景舒苑三村, 闵行 , 浦江 ,320万, 2室2厅1卫 ,92.62平米, 34550元/平米 ,南北,高层,精装修,https://sh.esf.fang.com/chushou/3_429260922.html
 水清三村公寓, 闵行 , 莘庄 ,240万, 1室1厅1卫 ,54平米, 44444元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429269348.html
 合生财富海景公馆, 金山 , 金山新城 ,160万, 2室2厅1卫 ,98.57平米, 16232元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_413319681.html
 奥玎宫廷别墅, 闵行 , 金虹桥 ,2500万, 5室3厅4卫 ,391平米, 63939元/平米 ,南, 底层 ,精装修,https://sh.esf.fang.com/chushou/10_428659155.html
 龙州小区, 徐汇 , 华东理工 ,298万, 2室2厅1卫 ,61.28平米, 48629元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429426577.html
 裕兴花园, 闵行 , 莘庄 ,599万, 3室2厅1卫 ,110.95平米, 53988元/平米 ,南北, 底层 ,精装修,https://sh.esf.fang.com/chushou/3_429269530.html
 古美一村, 闵行 , 古美 ,430万, 3室1厅1卫 ,83.12平米, 51732元/平米 ,南北,中层,毛坯,https://sh.esf.fang.com/chushou/3_429378878.html
 保利林语溪, 浦东 , 康桥 ,600万, 3室2厅2卫 ,89.09平米, 67348元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_429311192.html
 实华公寓, 黄浦 , 老西门 ,1150万, 2室2厅1卫 ,108平米, 106481元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_427146208.html
 万科华尔兹花园, 徐汇 , 田林 ,2598万, 5室2厅4卫 ,230.97平米, 112482元/平米 ,南,顶层,精装修,https://sh.esf.fang.com/chushou/3_429686909.html
 嘉天汇公寓, 静安 , 静安寺 ,4703万, 3室2厅1卫 ,232.65平米, 202149元/平米 ,南,低层,精装修,https://sh.esf.fang.com/chushou/3_429574672.html
 中建公元壹号, 奉贤 , 奉城 ,169万, 3室2厅1卫 ,93.28平米, 18117元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_421296562.html
 逸居苑, 宝山 , 淞南 ,447万, 2室2厅1卫 ,87.87平米, 50871元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_427351908.html
 万科天空之城一期海之洲, 青浦 , 徐泾 ,880万, 4室2厅1卫 ,133.89平米, 65726元/平米 ,南,低层,精装修,https://sh.esf.fang.com/chushou/3_429308737.html
 达安春之声花园, 普陀 , 万里 ,798万, 3室2厅2卫 ,119.35平米, 66862元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_428713816.html
 经纬城市绿洲四期, 宝山 , 上大 ,800.01万, 3室2厅2卫 ,140.11平米, 57099元/平米 ,南北,中层,毛坯,https://sh.esf.fang.com/chushou/3_428110713.html
 莘松四村, 闵行 , 莘庄 ,255万, 2室1厅1卫 ,71.33平米, 35749元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429248720.html
 申丰新村, 奉贤 , 奉城 ,120万, 3室2厅1卫 ,121平米, 9917元/平米 ,南,高层,简装修,https://sh.esf.fang.com/chushou/3_429618041.html
 泉东小区, 浦东 , 陆家嘴 ,340万, 2室0厅1卫 ,51.94平米, 65460元/平米 ,南北,中层,简装修,https://sh.esf.fang.com/chushou/3_429535457.html
 毕加索小镇, 浦东 , 唐镇 ,480万, 2室2厅1卫 ,95.99平米, 50005元/平米 ,南,低层,精装修,https://sh.esf.fang.com/chushou/3_428129617.html
 上海西环中心星信名邸, 嘉定 , 南翔 ,549万, 3室2厅2卫 ,113.19平米, 48503元/平米 ,南北,低层,简装修,https://sh.esf.fang.com/chushou/3_429616833.html
 长桥五村, 徐汇 , 长桥 ,260万, 1室1厅1卫 ,47.62平米, 54599元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_429106289.html
 嘉宝梦之湾, 嘉定 , 菊园新区 ,380万, 3室2厅1卫 ,98.13平米, 38724元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_428712236.html
 公园天下莘纪苑公寓, 闵行 , 莘庄 ,735万, 3室1厅1卫 ,128.98平米, 56986元/平米 ,南,高层,简装修,https://sh.esf.fang.com/chushou/3_429208254.html
 金地格林公馆, 嘉定 , 南翔 ,780万, 3室2厅2卫 ,127.46平米, 61196元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_429403730.html
 金港花园, 松江 , 泗泾 ,363万, 2室2厅1卫 ,107.37平米, 33808元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_428093843.html
 中鼎豪园, 普陀 , 桃浦 ,548万, 2室2厅1卫 ,95.97平米, 57101元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_429596068.html
 崧泽华城青湖苑, 青浦 , 赵巷 ,270万, 3室2厅1卫 ,101.74平米, 26538元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429680808.html
 潍坊九村, 浦东 , 潍坊 ,345万, 2室1厅1卫 ,50.8平米, 67913元/平米 ,南,顶层,精装修,https://sh.esf.fang.com/chushou/3_429684586.html
 莘松五村, 闵行 , 莘庄 ,268万, 2室1厅1卫 ,53.25平米, 50329元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_429269273.html
 江南裕德大厦, 徐汇 , 徐家汇 ,680万, 2室1厅1卫 ,90.35平米, 75263元/平米 ,南北,顶层,精装修,https://sh.esf.fang.com/chushou/3_429569963.html
 城东新村, 青浦 , 青浦城区 ,140万, 2室1厅1卫 ,55.51平米, 25221元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429534051.html
 金都雅苑, 奉贤 , 西渡 ,240万, 3室2厅2卫 ,109.07平米, 22004元/平米 ,南北,高层,豪华装修,https://sh.esf.fang.com/chushou/3_429371914.html
 中建玖海云天, 浦东 , 临港新城 ,255万, 3室2厅2卫 ,100平米, 25500元/平米 ,南, 底层 ,精装修,https://sh.esf.fang.com/chushou/3_429206624.html
 龙湖郦城, 嘉定 , 嘉定新城 ,570万, 3室2厅1卫 ,105平米, 54286元/平米 ,南,低层,精装修,https://sh.esf.fang.com/chushou/3_429563223.html
 金杨新村三街坊, 浦东 , 金杨 ,330万, 2室2厅1卫 ,73.31平米, 45014元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_429260740.html
 大华清水湾花园, 普陀 , 武宁 ,898万, 2室2厅1卫 ,104.1平米, 86263元/平米 ,南, 低层 , 精装修 ,https://sh.esf.fang.com/chushou/3_428759474.html
 日月光伯爵天地, 嘉定 , 菊园新区 ,362万, 3室2厅2卫 ,103.16平米, 35091元/平米 ,南,低层,精装修,https://sh.esf.fang.com/chushou/3_414837602.html
 华鼎广场, 徐汇 , 田林 ,1050万, 2室2厅1卫 ,109.35平米, 96022元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_429679799.html
 华利公寓, 徐汇 , 田林 ,783万, 3室2厅2卫 ,127.38平米, 61470元/平米 ,南北,高层,中装修,https://sh.esf.fang.com/chushou/3_429625407.html
 凌兆十村, 浦东 , 三林 ,428万, 3室1厅1卫 ,77.35平米, 55333元/平米 ,南,低层,精装修,https://sh.esf.fang.com/chushou/3_428952373.html
 招商雍华府, 闵行 , 颛桥 ,570万, 2室2厅1卫 ,87.72平米, 64979元/平米 ,南北, 底层 ,精装修,https://sh.esf.fang.com/chushou/3_429531152.html
 大宁路660弄小区, 静安 , 大宁 ,352万, 1室1厅1卫 ,48.11平米, 73166元/平米 ,南北,高层,简装修,https://sh.esf.fang.com/chushou/3_429715123.html
 春申府邸, 闵行 , 莘庄 ,518万, 3室2厅2卫 ,122.59平米, 42255元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429570548.html
 康碧苑, 奉贤 , 奉城 ,185万, 3室2厅2卫 ,126.17平米, 14663元/平米 ,南北,顶层,精装修,https://sh.esf.fang.com/chushou/3_429185773.html
 阳光美景城二期, 闵行 , 古美 ,726万, 2室2厅1卫 ,96.74平米, 75047元/平米 ,南,高层,简装修,https://sh.esf.fang.com/chushou/3_429708877.html
 锦绿新城, 普陀 , 武宁 ,998万, 3室2厅1卫 ,130.34平米, 76569元/平米 ,南北,低层,豪华装修,https://sh.esf.fang.com/chushou/3_429621619.html
 延吉七村, 杨浦 , 控江路 ,260万, 2室1厅1卫 ,54.7平米, 47532元/平米 ,南, 底层 ,豪华装修,https://sh.esf.fang.com/chushou/3_429654157.html
 水岸金桥苑, 嘉定 , 江桥 ,268万, 2室2厅1卫 ,75.5平米, 35497元/平米 ,南北,中层,简装修,https://sh.esf.fang.com/chushou/3_429141538.html
 溧阳公馆, 虹口 , 四川北路 ,666万, 3室2厅2卫 ,145.82平米, 45673元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_428094179.html
 金地天地云墅, 宝山 , 顾村 ,680万, 3室2厅2卫 ,132平米, 51515元/平米 ,南, 底层 ,精装修,https://sh.esf.fang.com/chushou/3_429210552.html
 金芙世纪公寓, 虹口 , 四川北路 ,850万, 2室2厅2卫 ,102.36平米, 83040元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_427003457.html
 月亮河桂园, 松江 , 松江新城 ,355万, 2室2厅1卫 ,84.17平米, 42177元/平米 ,南北, 底层 ,精装修,https://sh.esf.fang.com/chushou/3_426794115.html
 仁恒西郊花园, 青浦 , 徐泾 ,1220万, 4室2厅2卫 ,176.98平米, 68934元/平米 ,南北, 底层 ,精装修,https://sh.esf.fang.com/chushou/3_416479204.html
 新南家园, 奉贤 , 西渡 ,320万, 2室2厅1卫 ,89.95平米, 35575元/平米 ,南北, 底层 ,精装修,https://sh.esf.fang.com/chushou/3_426763231.html
 中星海上名豪苑四期御菁园, 嘉定 , 江桥 ,420万, 2室2厅1卫 ,84.67平米, 49604元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_429670284.html
 君邑地中海, 宝山 , 大场镇 ,1250万, 5室3厅5卫 ,302.7平米, 41295元/平米 ,南, 底层 ,豪华装修,https://sh.esf.fang.com/chushou/3_428131349.html
 英庭名墅, 青浦 , 徐泾 ,2880万, 7室2厅4卫 ,476.9平米, 60390元/平米 ,南, 底层 ,精装修,https://sh.esf.fang.com/chushou/10_417582757.html
 金葵新城, 浦东 , 张江 ,400万, 2室1厅1卫 ,83.66平米, 47813元/平米 ,南, 底层 ,精装修,https://sh.esf.fang.com/chushou/3_428847178.html
 田林十二村, 徐汇 , 田林 ,350万, 2室1厅1卫 ,47.57平米, 73576元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_429680246.html
 滨江公园壹号, 宝山 , 上大 ,598.01万, 3室2厅2卫 ,98.85平米, 60497元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_426486890.html
 昌鑫世纪园, 宝山 , 通河 ,445万, 2室2厅1卫 ,95.59平米, 46553元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_423784282.html
 大华碧云天, 宝山 , 大场镇 ,750万, 3室2厅1卫 ,106.73平米, 70271元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_429628327.html
